Number	E	Ft	Gft	Height	Length	Opening Rate	Distance	E_Soil	Soil_Piossons	Trough Width	Friction 	VL	Depth	Diameter	Fc	Identifier		C. Width		Tot. Cracks 			L. Average	Slope	Tilt	Ang. Dist.						Max Strain	G. Average
890	4073.280469	0.669593372	0.023513037	4.827177268	50.01000123	26.68572329	27.04336986	230.5637665	0.301258471	15.38118328	0.335584373	3.474656621	59.25342099	12.3939065	5.92981972	13	2	7.7524	649.5532	3	0	51.30853857	5.3762	0.003876	0.003458	0.000606	0.001228	0.000118	0.001272	-0.00033	0.001228	0.001228	0.002292
891	3913.420718	0.462134378	0.018798906	3.774425732	49.2080556	9.482497406	5.763084316	146.7569994	0.359391451	18.21811912	0.120290424	3.588214598	39.49281526	14.78968026	7.239555633	14	12	5.6189	-739.2274	12	0	48.50033668	8.80945	0.004325	0.004248	0.00152	2.90E-05	0.001595	0.001613	0.00152	0.000539	0.001595	0.002922
892	4233.969462	0.729274409	0.024072054	9.257206792	50.19909664	18.88253152	24.13690391	204.543292	0.208029752	16.18298845	0.204704972	2.934610109	46.80747478	13.50698861	10.73103128	15	2	6.7177	5810.2368	2	0	61.58609748	4.35885	0.003071	0.002972	0.000359	0.00112	1.90E-05	0.001122	6.80E-05	0.00112	0.00112	0.0018805
893	4997.821988	0.556776074	0.013501615	8.815129966	55.34260438	25.46459993	35.68060688	115.2429916	0.334475327	12.7241079	0.170175127	2.758243834	45.98159811	13.08969907	9.664286836	16	3	11.4457	-3766.189	3	0	43.20859624	7.22285	0.003609	0.003163	0.000953	0.001664	-9.00E-06	0.00173	0.000473	0.001664	0.001664	0.00234725
894	1748.459902	0.320050738	0.011506434	7.776344513	44.88808842	12.01898565	21.01768462	222.274973	0.48817115	18.25094482	0.06158073	4.078864388	71.35868904	14.13332267	4.86731425	17	5	10.5812	-15701.1875	8	0	15.09371798	9.2906	0.004567	0.004341	0.00134	0.00153	0.002142	0.00215	0.000185	0.002142	0.002142	0.0030975
895	2511.696502	0.548864338	0.022525611	6.772015822	57.56567063	5.241652997	9.391670757	231.8791823	0.149783265	16.50047077	0.147413977	3.231197074	33.87800073	14.28166569	4.747993641	18	9	12.1487	-6600.5278	11	0	38.55029107	11.57435	0.004088	0.003834	0.001889	0.000594	0.002086	0.002249	0.000841	0.002086	0.002086	0.00297425
896	4026.263172	0.494357548	0.01077201	6.996837582	51.71754016	25.74558549	12.71335129	130.242459	0.183686006	18.11598265	0.111921436	4.556001592	30.16279749	11.97108324	9.25369952	19	8	5.0563	1017.4667	8	0	51.95745732	6.52815	0.003244	0.003105	0.0005	3.70E-05	0.001291	0.00132	-0.000274	0.001291	0.001291	0.002035
897	2561.571984	0.297944247	0.013456317	6.702775397	53.08181296	7.572103185	12.46813206	143.8546818	0.367245127	19.05685006	0.278294584	3.422807565	62.67432949	13.25535731	6.16936994	20	11	6.5647	-13962.7077	12	0	23.68013554	9.28235	0.002911	0.00277	0.000922	0.00016	0.001403	0.001422	-0.000234	0.001403	0.001403	0.0020015
898	4198.893066	0.486592357	0.016345853	3.592117713	42.25817764	13.02121883	8.591937754	119.0248088	0.183043464	18.82396571	0.056814576	3.641415188	73.19197575	15.62990196	6.859955774	21	15	4.3033	-3976.2666	15	0	40.57505494	9.65165	0.004617	0.004589	0.001003	1.40E-05	0.001384	0.001429	0.000353	0.001384	0.001384	0.00289825
899	4201.511718	0.693713018	0.023398053	8.324755877	59.76943165	11.58822637	9.777858408	145.4225469	0.271912096	19.03379055	0.112600454	3.59069221	36.70516081	12.51507585	7.60621389	22	9	9.0417	-11774.2839	9	0	30.33589778	9.02085	0.002547	0.002512	0.000609	1.40E-05	0.001851	0.001858	-0.000157	0.001851	0.001851	0.00187975
900	5921.82503	0.59757611	0.014624658	6.816919451	56.60423395	26.53502018	20.78423657	182.7053668	0.208443013	13.52076863	0.050356787	2.85659191	28.21667621	14.544061	8.482333066	23	5	8.594	13952.5279	9	0	74.68917672	8.797	0.004573	0.004025	0.001046	0.001248	0.001227	0.001275	0.000263	0.001248	0.001248	0.002723
901	4617.795954	0.717302986	0.020242813	4.607923083	58.35122562	3.649798552	26.79561183	199.1052512	0.429710492	15.28272992	0.22844187	4.420649316	45.12267632	12.18578801	6.774754173	24	4	8.6556	998.0321	10	0	51.71947003	9.3278	0.004948	0.004576	0.001779	0.001732	0.000742	0.00184	0.001779	0.000473	0.001732	0.00325875
902	5408.790805	0.681881092	0.025761623	9.69818586	57.65981413	12.59646263	33.13669588	203.3681837	0.331823707	15.85774553	0.257781915	3.319737443	47.71770319	13.07739955	13.33991482	25	5	7.8012	-1541.7753	5	0	47.34102066	6.4006	0.003623	0.003556	0.000652	0.001695	-1.20E-05	0.001696	-6.40E-05	0.001695	0.001695	0.0023815
903	6415.944168	1.009605456	0.02809236	4.781012511	48.40868477	3.241669186	36.65078556	167.2382945	0.240495272	13.89538901	0.322790846	2.754359095	27.71923974	15.48165336	16.83665904	26	5	9.4393	-9855.9284	7	0	29.69124696	8.21965	0.004509	0.004459	0.000638	0.001576	0.000121	0.001631	-0.000421	0.001576	0.001576	0.0027955
904	6146.849451	0.670410533	0.019127669	3.585332677	57.37788278	12.488603	14.03687515	223.7068371	0.183787429	16.95674862	0.244329135	4.422747572	35.10066764	12.90084306	18.4966159	27	14	7.1533	-10192.957	17	0	32.25541473	12.07665	0.004539	0.004431	0.002323	0.001008	0.001955	0.002367	0.002323	0.000457	0.001955	0.003312
905	3294.998133	0.53808423	0.015592618	3.721823166	59.51883293	20.80299137	14.55472145	172.2070842	0.122473819	12.11593579	0.097407766	3.080040822	46.555181	11.79239105	6.256645567	28	1	13.4026	9586.9393	14	0	66.1066753	13.7013	0.004907	0.004582	0.003162	0.00177	0.002776	0.003202	0.003162	0.000508	0.002776	0.00385675
906	3527.68961	0.484928037	0.023763863	4.966130967	52.34003031	22.18604447	19.57364138	183.4333727	0.16107043	18.87949859	0.100235102	2.824253949	38.56737681	14.60076701	5.509354641	29	3	4.8646	11940.4372	7	0	72.82475893	5.9323	0.002929	0.002781	0.0009	0.000759	0.001113	0.001116	8.90E-05	0.001113	0.001113	0.00193075
907	4845.155055	0.670807612	0.017396652	7.059154733	59.44620859	26.20475024	18.791658	248.7747773	0.271988523	14.30715902	0.024540421	3.525677245	29.4916742	13.17513404	7.433668052	30	6	7.878	-12636.4027	10	0	28.7693951	8.939	0.004568	0.003598	0.001327	0.000853	0.001734	0.001737	-0.000103	0.001734	0.001734	0.00280675
908	3195.658938	0.671616834	0.029252986	6.627902431	46.50458365	2.013372248	28.75679245	160.4349362	0.310039168	13.79856966	0.319841834	2.703012047	45.60591903	12.99957553	7.682450127	31	5	17.8363	-1805.2064	10	0	46.1477589	13.91815	0.004061	0.00405	0.000877	0.004817	0.002664	0.004846	0.00053	0.004817	0.004817	0.00345125
909	3011.598521	0.354673867	0.010035968	6.869625018	47.05203642	1.291858196	37.62354177	221.1944011	0.131874717	18.46463438	0.090016665	3.153438736	37.9380903	13.73505889	7.511446551	32	5	9.9476	-11524.1132	10	0	25.55260946	9.9738	0.002973	0.002934	0.000456	0.002523	0.00126	0.002526	0.000136	0.002523	0.002523	0.0022215
910	4616.661994	0.780930587	0.02718288	5.933524886	47.72733697	17.81694579	15.34524032	158.7966689	0.265758341	16.75112822	0.071245051	4.391026948	55.81297572	12.91136496	9.4299119	33	6	8.7114	-12031.4536	9	0	24.81802422	8.8557	0.0042	0.004096	0.000924	0.000395	0.001783	0.001964	0.000825	0.001783	0.001783	0.00275075
911	1828.173722	0.192674911	0.00921899	6.119489399	47.12786069	18.71294725	15.75573528	234.1946864	0.310016631	13.34360189	0.228150576	3.602013263	27.89488193	13.27094187	4.167412503	34	10	9.0644	5544.3022	26	0	61.77977379	17.5322	0.005946	0.005597	0.002665	0.002339	0.003116	0.003124	-0.000223	0.003116	0.003116	0.004331
912	5251.813371	0.63535729	0.014561187	5.685352587	43.63183397	8.991754102	41.59399325	203.3268194	0.489033482	18.11739471	0.125947523	2.926047982	36.58350621	14.25164146	14.06720041	35	8	3.9569	-6788.4464	10	0	34.43945547	6.97845	0.002971	0.002946	0.00029	0.001084	-1.00E-05	0.001108	-0.000229	0.001084	0.001084	0.00182275
913	5623.2759	0.601230712	0.024288198	5.744467204	58.35066822	18.10312963	31.54223882	200.0495954	0.119960625	15.1815423	0.095663729	4.503930322	25.19272442	12.64130527	15.02881894	36	12	9.5707	-2590.3861	12	0	45.57129239	10.78535	0.005202	0.00516	0.000978	0.00181	1.00E-05	0.001813	9.90E-05	0.00181	0.00181	0.0032875
914	3846.718257	0.512071183	0.015848155	5.411121221	45.88851496	19.78005228	38.84879949	216.8041347	0.374620303	18.03596783	0.087181386	3.144726803	44.72208506	15.13849137	6.775844479	37	4	6.5368	-2495.0413	5	0	44.57343569	5.7684	0.003836	0.003538	0.000707	0.002081	0.000154	0.002088	-0.000162	0.002081	0.002081	0.0025405
915	1429.849288	0.22438094	0.006657197	7.513669598	50.59765365	16.77427019	26.34079511	138.2388842	0.140707328	17.73899284	0.050124461	2.799017358	35.65630557	13.26811526	3.901852151	38	4	4.7864	11067.0799	4	0	71.88897553	4.3932	0.002591	0.002444	0.00034	0.001032	0.000101	0.001034	6.90E-05	0.001032	0.001032	0.00160175
916	5831.674657	0.680295812	0.025026914	9.109239069	58.24784813	20.60040005	9.025047538	203.7700477	0.415311521	11.93539988	0.313397419	3.446075387	26.34391039	12.30674054	9.143277437	39	17	18.7826	-7656.9808	18	0	36.89031217	18.3913	0.004611	0.004143	0.002334	0.001287	0.005618	0.00562	-0.000159	0.005618	0.005618	0.0041765
917	5274.101625	0.785793914	0.029927101	9.511860379	58.47171613	8.32967999	24.39180425	232.9938764	0.133402062	16.96138078	0.327201757	4.863656425	39.00216703	11.8695226	16.61093633	40	3	5.0217	10451.0359	6	0	67.89451673	5.51085	0.003353	0.003275	0.000497	0.001093	0.000314	0.0011	0.000131	0.001093	0.001093	0.0020545
918	4285.312328	0.531734787	0.012182496	6.723540243	56.96675006	7.944324194	26.47244016	162.7766216	0.458221424	19.39169897	0.339423099	3.338986481	38.64982406	16.25957174	6.648199436	41	6	7.5205	6859.2165	10	0	62.02946083	8.76025	0.004138	0.003863	0.001227	0.001066	0.000964	0.001263	0.001227	0.000298	0.001066	0.0025735
919	3792.707733	0.618735992	0.01925873	5.033800928	56.39736631	14.53319106	7.152064446	136.5110154	0.169037783	18.73711723	0.122146997	2.753812303	52.10864959	14.97880841	8.010639161	42	8	5.5631	-7309.8608	9	0	37.03531575	7.28155	0.003112	0.003054	0.00129	4.40E-05	0.001525	0.001525	3.50E-05	0.001525	0.001525	0.00224525
920	1968.185222	0.378279728	0.01516858	9.085529491	48.77658271	11.69418383	27.10156494	248.2497119	0.323271669	16.8441999	0.26475564	3.171429229	56.96257783	14.64676437	4.147188686	43	5	6.8058	8702.5387	5	0	67.83843473	5.9029	0.004002	0.003892	0.0006	0.001965	5.70E-05	0.001966	-4.70E-05	0.001965	0.001965	0.00261475
921	3341.569466	0.377619742	0.01138597	9.229095419	53.95721532	12.46598127	31.15932517	210.9312488	0.2769969	13.64799557	0.234229094	3.047657305	22.98186615	11.99412885	9.205208016	44	7	8.783	-4867.6593	7	0	40.99223139	7.8915	0.003749	0.003672	0.000528	0.001308	-5.00E-06	0.001311	-9.20E-05	0.001307	0.001308	0.00231425
922	1495.172958	0.214560459	0.008085104	10.33300288	50.7955187	21.28129425	17.72588372	112.3301923	0.331107322	16.09981813	0.330407389	2.997044329	42.53253712	13.78371991	2.245770988	45	4	8.0281	-9395.9965	6	0	31.47650212	7.01405	0.00323	0.003076	0.000618	0.000669	0.00164	0.001641	-5.70E-05	0.00164	0.00164	0.002141
923	4336.692193	0.697953652	0.023262753	3.587382655	53.48673898	27.0010332	6.093581098	203.7117491	0.307428216	8.041706742	0.251934083	2.641879024	27.02567975	11.83316013	7.714391362	46	19	19.4454	-5031.7013	23	0	40.62280043	21.2227	0.008604	0.007506	0.004321	0.00218	0.005183	0.005225	0.000659	0.005183	0.005183	0.0064035
924	3044.604238	0.479261453	0.014487207	4.123163711	59.55796226	29.7881982	33.35524701	221.0837083	0.295135811	16.36924628	0.071756473	3.129047241	29.49734303	11.8457218	4.709138887	47	2	3.7509	-483.4686	4	0	49.19267829	3.87545	0.002889	0.002561	0.000882	0.000933	7.50E-05	0.000988	0.000326	0.000933	0.000933	0.00181625
925	3541.018125	0.533035217	0.023394545	6.940548931	57.50576547	8.016641939	25.26702943	224.5923073	0.111729669	15.83229507	0.028168709	3.046674668	61.88017644	13.26816866	7.982918775	48	4	6.3557	644.7115	7	0	51.12776275	6.67785	0.003309	0.00329	0.000884	0.001611	0.000593	0.001611	-6.00E-06	0.001611	0.001611	0.0022735
926	6104.611333	0.798097992	0.02074914	9.027936678	52.06601436	11.52171028	20.36234056	205.2746987	0.193618805	17.09852504	0.057636763	3.622072095	35.01347841	13.4233621	14.49066946	49	2	3.1012	-7119.5696	4	0	36.33059634	3.5506	0.003125	0.003092	0.000314	0.000491	0.000522	0.000526	0.000186	0.000491	0.000522	0.00176325
927	2449.807828	0.449689473	0.017895327	6.904129083	51.50424924	19.4045194	33.59624899	175.5228797	0.404785001	18.75670915	0.253585738	2.682814075	51.10084152	12.33133056	5.339307964	50	2	7.4915	1880.1922	3	0	53.66206665	5.24575	0.002088	0.002028	0.000368	0.001151	2.40E-05	0.001157	-0.000119	0.001151	0.001151	0.00140875
928	2119.923687	0.321780545	0.011056725	8.709143447	44.43812336	21.43067794	24.60831995	201.7098467	0.337270836	18.55590674	0.068406343	3.431381032	67.61564219	15.59757478	7.028402726	51	2	11.3108	5542.4336	2	0	62.49417797	6.6554	0.004106	0.00394	0.000625	0.001848	4.60E-05	0.001866	-0.000255	0.001848	0.001848	0.00262975
929	2875.679893	0.402898321	0.020125687	9.699049089	50.59618182	9.830661748	20.72878931	213.8258813	0.203623465	18.98620549	0.119960735	3.951146719	53.22246227	12.42519909	4.902282769	52	2	3.9592	-7120.9284	4	0	35.90628741	3.9796	0.002606	0.002561	0.000361	0.000367	0.000676	0.000677	-3.50E-05	0.000676	0.000676	0.001551
930	4343.242902	0.496647165	0.013241104	3.645581731	46.68478316	8.207341609	32.62956747	242.2193327	0.284656286	14.24967525	0.159420691	3.59308039	34.29754712	12.80587051	10.23722137	53	7	6.1102	-10817.8483	11	0	26.87033051	8.5551	0.00528	0.005217	0.000522	0.001052	5.80E-05	0.001148	-0.000458	0.001052	0.001052	0.00301775
931	4695.236334	0.741547664	0.020588255	3.208065966	45.96636815	0.679747151	36.61313005	123.4506876	0.443678192	11.82651215	0.065105992	2.809094333	26.57017773	12.38387274	14.80953153	54	3	8.0586	-10983.0177	6	0	26.16275707	7.0293	0.003877	0.003823	0.000476	0.002082	0.001031	0.002101	-0.000287	0.002082	0.002082	0.0025645
932	3486.27915	0.512847634	0.023295154	6.668168448	41.70646504	21.05513344	23.06617849	180.1410238	0.447904888	17.62699096	0.226176913	3.81404387	46.59264509	13.54939723	10.54763916	55	2	7.7642	12378.0942	3	0	79.73216969	5.3821	0.003932	0.003707	0.000516	0.001456	0.000339	0.001502	-0.000369	0.001456	0.001456	0.00240275
933	5149.548351	0.616189659	0.014805707	9.102622915	58.86283215	6.4384247	19.49566756	225.7965435	0.162512521	15.90944807	0.272293041	4.331418146	31.40197922	12.21423393	9.408339011	56	7	8.5478	-15175.6051	10	0	24.19060375	9.2739	0.003401	0.003313	0.000843	0.000912	0.001213	0.001264	-0.000352	0.001213	0.001213	0.0021925
934	3589.163842	0.468504149	0.021250299	9.923087436	47.79099972	27.98247689	40.70830069	122.8517907	0.354366093	17.54331223	0.285486705	3.319491289	64.69822707	14.87463143	5.600806005	57	3	12.1097	-7666.1893	3	0	33.97853505	7.55485	0.002938	0.002596	0.000726	0.002005	-8.00E-06	0.002012	0.000171	0.002005	0.002005	0.00206625
935	1520.317471	0.210293945	0.010186078	5.055263932	49.56635511	9.051837755	26.4981043	243.5366021	0.302490643	17.75730881	0.300803355	3.875596012	52.32799647	13.23405153	3.231888593	58	9	3.9748	2747.3491	14	0	55.55449741	8.9874	0.003893	0.003839	0.000951	0.000918	0.000765	0.000992	0.000951	0.000283	0.000918	0.00240025
936	5643.341437	0.587767545	0.016536794	8.429232607	49.46844938	7.68152007	15.77308162	152.0876308	0.286078583	19.09501219	0.266031935	2.949801314	30.99138976	12.63957048	13.62618756	59	2	3.4703	-11240.4383	2	0	27.2968948	2.73515	0.002019	0.002	0.000181	3.00E-06	0.000597	0.000604	9.30E-05	0.000597	0.000597	0.00119925
937	1625.625076	0.195127996	0.008693668	9.616643324	50.5938964	1.304429163	6.142213751	237.3642484	0.288727032	18.86393284	0.182988436	3.011972283	35.49514584	11.83010265	5.36603881	60	8	7.5789	-12044.7039	11	0	26.20186786	9.28945	0.002161	0.002141	0.000661	0.000359	0.002131	0.002132	-5.80E-05	0.002131	0.002131	0.0017735
938	3669.973832	0.420681865	0.008610369	3.558051176	52.81671167	7.632602627	18.55844887	129.768512	0.120936782	15.12984393	0.099363298	3.773662038	46.8586923	12.43713161	10.14299191	61	6	4.6764	7827.8476	20	0	64.81044077	12.3382	0.004483	0.004486	0.002074	0.000926	0.001663	0.0021	0.002074	0.000326	0.001663	0.0031765
939	2905.390988	0.557041405	0.026720971	3.640109533	45.66879363	19.68030794	27.41537083	229.2996924	0.185086594	14.68291292	0.132704737	4.406523943	31.21522361	12.06744052	4.985648735	62	3	6.2431	-1187.9993	5	0	47.41167512	5.62155	0.005289	0.004924	0.001236	0.001297	0.000154	0.001335	0.000318	0.001297	0.001297	0.0031865
940	4936.706699	0.672824774	0.026513529	4.782338925	51.12693825	26.08006894	19.72397693	143.4784984	0.387621478	13.2202448	0.331814305	3.053458072	48.16431318	11.79248285	10.93046758	63	3	5.6524	3977.7015	8	0	57.78948623	6.8262	0.003948	0.003228	0.001155	0.00088	0.001133	0.001181	0.001155	0.000248	0.001133	0.002366
941	5282.183083	0.691911272	0.017779612	3.322009957	51.52120921	18.47699306	39.09781696	161.4684816	0.312892603	11.83773163	0.045496701	2.938913862	34.77518506	13.6405375	11.41309508	64	4	8.9038	-14489.6838	11	0	21.85955974	9.9519	0.005084	0.005034	0.000899	0.001635	4.60E-05	0.001655	0.000253	0.001635	0.001635	0.003163
942	4643.609938	0.50884211	0.021804855	10.27325218	52.26308988	4.043110388	35.36501445	216.5632867	0.459691938	17.74806983	0.036271198	3.495877007	29.10653478	11.81996721	14.56101404	65	2	10.9158	-7100.3798	2	0	36.45129277	6.4579	0.002737	0.002667	0.000502	0.001634	-9.00E-06	0.001661	0.000299	0.001634	0.001634	0.001885
943	3823.045733	0.446775374	0.018732689	4.951631189	56.32119958	10.01773276	22.84616511	135.001212	0.278458115	11.86590706	0.18865516	2.749996196	45.08634558	12.96780795	6.932857161	66	7	6.5884	-227.6478	13	0	49.60392723	9.7942	0.00478	0.004542	0.001618	0.001446	0.001186	0.001674	0.001618	0.000428	0.001446	0.0030965
944	6311.741441	0.954148763	0.026204714	5.715555918	53.4888183	0.879599622	24.2689961	219.662823	0.385644198	17.0502153	0.30721799	4.344928059	60.67666984	12.41565664	18.90361659	67	4	11.1925	9587.0396	7	0	67.90407037	9.09625	0.003768	0.003696	0.000798	0.001715	0.001331	0.001716	-7.30E-05	0.001715	0.001715	0.00249425
945	4535.053426	0.558120307	0.0262306	6.971978904	42.61267802	6.865670831	35.40695502	156.7415458	0.329433293	14.42694315	0.229247529	3.101466389	40.11368371	13.12540371	8.127747248	68	4	7.7793	-6792.7592	5	0	34.1149111	6.38965	0.003257	0.003191	0.000466	0.001458	-1.00E-05	0.001459	5.30E-05	0.001458	0.001458	0.002093
946	3838.487591	0.628555916	0.023311735	6.865518092	47.70027889	8.803652263	41.00937994	233.2790024	0.205144323	18.44557542	0.180919564	3.33240773	70.29584902	14.35480518	12.32391365	69	8	4.3344	-8806.0441	9	0	31.58793115	6.6672	0.003104	0.003011	0.000384	0.001114	7.30E-05	0.001115	-4.30E-05	0.001114	0.001114	0.00190325
947	3382.915853	0.500786152	0.019643737	8.606409266	59.85597212	15.3980752	13.76497486	124.5234344	0.105429321	15.56089413	0.205306768	3.508935329	25.8683316	14.34545366	9.180845344	70	11	10.1987	-17598.8879	14	0	20.61384896	12.09935	0.00406	0.003981	0.001222	0.0008	0.002103	0.002158	-0.000483	0.002103	0.002103	0.0028415
948	1321.406645	0.276020291	0.012107388	10.2787496	47.48687948	29.54630936	14.11869884	137.7033318	0.296696724	16.59483944	0.024109463	3.424086392	39.29127301	12.01002551	3.007352474	71	3	12.2935	-7297.7338	3	0	34.60377828	7.64675	0.002839	0.00262	0.000698	2.60E-05	0.002459	0.002468	-0.000204	0.002459	0.002459	0.002154
949	4931.168273	0.567428365	0.02060149	6.418303853	56.08764875	21.53150727	34.83572986	150.3135414	0.381317695	13.70100591	0.040758731	3.027054458	32.78257418	11.85017453	12.52433273	72	5	13.0372	-8103.6385	6	0	35.59291813	9.5186	0.003749	0.00361	0.000613	0.001838	8.50E-05	0.001885	-0.000418	0.001838	0.001838	0.0024525
950	5061.884944	0.588363775	0.017200811	9.266179878	43.5832959	25.92447281	18.18376573	211.0478142	0.266148562	14.9863349	0.003562811	2.688613828	41.38478524	12.7902082	14.003981	73	0	0	0	0	0	0	0	0.002776	0.002525	0.000251	6.60E-05	4.60E-05	0.000251	0.000251	5.00E-06	6.60E-05	0.0014045
951	2155.187001	0.403045257	0.019949572	7.382051042	52.99337948	24.23551083	29.1749963	168.6396269	0.395413248	16.7709172	0.238700061	2.899025977	30.05990222	12.61065394	3.952644591	74	4	4.754	7919.4724	5	0	64.94129638	4.877	0.002791	0.002626	0.000717	0.001476	4.50E-05	0.001476	-2.40E-05	0.001476	0.001476	0.0019025
